"","Shrub_ID_year","snap.summ.temp","snap.temp","snap.summ.rain","snap.wint.rain"
"19940","222-3-B-SAGL_1945",8.53333346048991,-9.2999999076128,216,75
"19941","222-3-B-SAGL_1946",10.233333269755,-9.74999987334013,84,71
"19942","222-3-B-SAGL_1947",9.39999993642171,-8.71666662146648,86,96
"19943","222-3-B-SAGL_1948",8.93333339691162,-10.3249999402712,144,104
"19944","222-3-B-SAGL_1949",9.1333335240682,-8.51666657129923,99,91
"19945","222-3-B-SAGL_1950",10.733333269755,-8.2166666885217,76,86
"19946","222-3-B-SAGL_1951",10.4666665395101,-9.04166652758916,152,97
"19947","222-3-B-SAGL_1952",9.53333314259847,-8.86666669944922,139,73
"19948","222-3-B-SAGL_1953",10.4666665395101,-8.59166673819224,150,61
"19949","222-3-B-SAGL_1954",10.1999998092651,-9.13333323101203,140,87
"19950","222-3-B-SAGL_1955",9.39999993642171,-10.3416665370266,143,101
"19951","222-3-B-SAGL_1956",9.59999974568685,-10.8250000029802,118,75
"19952","222-3-B-SAGL_1957",11.4666668574015,-7.54999994734923,56,112
"19953","222-3-B-SAGL_1958",11.9333333969116,-7.84166675806046,84,80
"19954","222-3-B-SAGL_1959",9.56666660308838,-9.80000018825134,128,105
"19955","222-3-B-SAGL_1960",9.60000006357829,-8.5499999076128,156,89
"19956","222-3-B-SAGL_1961",9.83333365122477,-10.1749997933706,174,66
"19957","222-3-B-SAGL_1962",11.0666669209798,-7.6666667641451,104,111
"19958","222-3-B-SAGL_1963",9.69999980926514,-8.15833328167597,245,145
"19959","222-3-B-SAGL_1964",10.1666669845581,-10.5,95,99
"19960","222-3-B-SAGL_1965",9.33333365122477,-9.05833337331812,182,132
"19961","222-3-B-SAGL_1966",10.4666665395101,-9.70833338300387,105,91
"19962","222-3-B-SAGL_1967",10.1333335240682,-8.20833344260851,162,159
"19963","222-3-B-SAGL_1968",11.5666666030884,-8.79166667039196,65,102
"19964","222-3-B-SAGL_1969",9.26666673024496,-8.08333327372869,89,67
"19965","222-3-B-SAGL_1970",10,-8.87500007947286,129,125
"19966","222-3-B-SAGL_1971",10.8333334922791,-10.3249999632438,112,109
"19967","222-3-B-SAGL_1972",11.5666666030884,-9.30833339504898,93,96
"19968","222-3-B-SAGL_1973",10.2333335876465,-8.51666663090388,102,107
"19969","222-3-B-SAGL_1974",10.3666664759318,-10.408333281676,96,71
"19970","222-3-B-SAGL_1975",10.766666730245,-9.86666662742694,81,71
"19971","222-3-B-SAGL_1976",10.8666667938232,-8.35833332935969,115,100
"19972","222-3-B-SAGL_1977",11.8999999364217,-7.82500004768372,93,76
"19973","222-3-B-SAGL_1978",10.5666666030884,-6.80000007152557,83,87
"19974","222-3-B-SAGL_1979",11.5333331425985,-7.35000000397364,114,95
"19975","222-3-B-SAGL_1980",10.2000001271566,-8.18333318829536,126,72
"19976","222-3-B-SAGL_1981",9.46666653951009,-6.3333333649983,169,88
"19977","222-3-B-SAGL_1982",10.6666666666667,-8.97499999155601,173,83
"19978","222-3-B-SAGL_1983",10.3666664759318,-8.5583334416151,125,44
"19979","222-3-B-SAGL_1984",10.3333334922791,-9.60833332935969,169,69
"19980","222-3-B-SAGL_1985",10.4333333969116,-8.1083333392938,109,99
"19981","222-3-B-SAGL_1986",10.6333335240682,-8.17500002185504,125,67
"19982","222-3-B-SAGL_1987",11.3666667938232,-7.41666658719381,116,76
"19983","222-3-B-SAGL_1988",11.3000001907349,-7.61666652560234,119,81
"19984","222-3-B-SAGL_1989",11.8999999364217,-7.96666653951009,141,109
"19985","222-3-B-SAGL_1990",12.0666666030884,-8.6166666050752,169,126
"19986","222-3-B-SAGL_1991",10.5333333015442,-7.79166680574417,68,114
"19987","222-3-B-SAGL_1992",11.4333330790202,-8.77499988178412,168,127
"19988","222-3-B-SAGL_1993",11.7333335876465,-6.03333322207133,116,151
"19989","222-3-B-SAGL_1994",11.3999999364217,-8.25000013411045,142,109
"19990","222-3-B-SAGL_1995",10.8333330154419,-7.42500007152557,115,47
"19991","222-3-B-SAGL_1996",10.5,-9.0249997874101,96,110
"19992","222-3-B-SAGL_1997",11.9000002543132,-7.17499985297521,97,70
"19993","222-3-B-SAGL_1998",11.8666667938232,-5.50833344459534,163,42
"19994","222-3-B-SAGL_1999",11.8666664759318,-8.94166664282481,128,75
"19995","222-3-B-SAGL_2000",10.4000000953674,-7.3416666885217,127,112
"19996","222-3-B-SAGL_2001",10.7000001271566,-7.63333321611087,134,50
"19997","222-3-B-SAGL_2002",10.3666667938232,-6.14999997615814,160,54
"19998","222-3-B-SAGL_2003",11.0333331425985,-6.68333349128564,104,82
"19999","222-3-B-SAGL_2004",13.4000002543132,-6.93333321313063,44,59
"20000","222-3-B-SAGL_2005",11.4333333969116,-6.72499988476435,112,64
"20001","222-3-B-SAGL_2006",10.8333333333333,-7.20833317438761,100,64
"20002","222-3-B-SAGL_2007",12.5,-6.5499999721845,128,51
"20003","222-3-B-SAGL_2008",10.8333333333333,-7.81666654348373,168,61
"20004","222-3-B-SAGL_2009",11.7000001271566,-7.40833328167597,71,87
"20005","222-3-B-SAGL_2010",11.3333333333333,-6.974999944369,104,84
"20006","222-3-B-SAGL_2011",10.8666664759318,-7.29999987284342,186,106
"20007","222-3-B-SAGL_2012",11.6333335240682,-8.50000011920929,133,64
"20008","222-3-B-SAGL_2013",12.2000001271566,-7.4083332195878,87,132
"20009","222-3-B-SAGL_2014",10.266666730245,-5.99166656533877,250,90
"20010","222-3-B-SAGL_2015",11.0666662851969,-6.3166667856276,149,110
"20011","222-3-D-SAGL_1901",10.0333334604899,-9.09166680773099,124,93
"20012","222-3-D-SAGL_1902",10.8333333333333,-9.63333344459534,124,93
"20013","222-3-D-SAGL_1903",10.5,-9.55833337704341,95,84
"20014","222-3-D-SAGL_1904",10.8333334922791,-9.64999983708064,122,64
"20015","222-3-D-SAGL_1905",10.1333332061768,-7.42499987284342,195,87
"20016","222-3-D-SAGL_1906",10.2000001271566,-9.49999995032946,113,102
"20017","222-3-D-SAGL_1907",10.1666666666667,-9.13333341976007,114,91
"20018","222-3-D-SAGL_1908",10.4666665395101,-8.64166656136513,52,75
"20019","222-3-D-SAGL_1909",9.93333339691162,-11.0833336313566,106,69
"20020","222-3-D-SAGL_1910",9.30000019073486,-10.2166667282581,92,83
"20021","222-3-D-SAGL_1911",10.3000001907349,-9.13333342472712,78,127
"20022","222-3-D-SAGL_1912",9.33333333333333,-6.99166679382324,140,77
"20023","222-3-D-SAGL_1913",10.2666664123535,-8.91666676600774,112,104
"20024","222-3-D-SAGL_1914",10.7666664123535,-7.45833344260852,102,115
"20025","222-3-D-SAGL_1915",11.3666667938232,-7.64999989668528,134,102
"20026","222-3-D-SAGL_1916",10.2333335876465,-9.21666665871938,135,131
"20027","222-3-D-SAGL_1917",9.80000019073486,-10.1833331386248,149,86
"20028","222-3-D-SAGL_1918",9.66666682561239,-10.1083332846562,122,126
"20029","222-3-D-SAGL_1919",9.53333361943563,-8.99166649580002,131,75
"20030","222-3-D-SAGL_1920",9.36666663487752,-9.72499999403954,82,96
"20031","222-3-D-SAGL_1921",10.8333330154419,-8.75000004967054,80,131
"20032","222-3-D-SAGL_1922",8.73333326975504,-8.98333312571049,162,80
"20033","222-3-D-SAGL_1923",11.6666663487752,-8.00000005960464,66,112
"20034","222-3-D-SAGL_1924",9.10000006357829,-9.6083332747221,151,77
"20035","222-3-D-SAGL_1925",10.4999996821086,-9.11666681369146,89,113
"20036","222-3-D-SAGL_1926",11.0666669209798,-6.26666671037674,101,67
"20037","222-3-D-SAGL_1927",11.0666666030884,-9.63333313663801,84,85
"20038","222-3-D-SAGL_1928",10.1666666666667,-7.59999995616575,101,91
"20039","222-3-D-SAGL_1929",9.63333320617676,-7.69166683157285,152,137
"20040","222-3-D-SAGL_1930",10.5666669209798,-8.96666659414768,227,103
"20041","222-3-D-SAGL_1931",9.13333336512248,-8.6666667064031,115,87
"20042","222-3-D-SAGL_1932",9.3666664759318,-9.67500008145968,175,118
"20043","222-3-D-SAGL_1933",9.00000015894572,-10.4916665976246,103,92
"20044","222-3-D-SAGL_1934",9.46666685740153,-8.64166668554147,127,56
"20045","222-3-D-SAGL_1935",9.3666664759318,-9.28333336487412,115,153
"20046","222-3-D-SAGL_1936",11.4333333969116,-8.80000003365179,152,83
"20047","222-3-D-SAGL_1937",10.1333332061768,-7.9000000320375,129,68
"20048","222-3-D-SAGL_1938",10.3000001907349,-7.88333350419998,163,76
"20049","222-3-D-SAGL_1939",10.233333269755,-8.75833338002364,124,63
"20050","222-3-D-SAGL_1940",10.8666667938232,-6.36666645606359,79,77
"20051","222-3-D-SAGL_1941",10.4333330790202,-8.05833331743876,111,69
"20052","222-3-D-SAGL_1942",11.0666666030884,-7.59166683753331,173,69
"20053","222-3-D-SAGL_1943",10.5666666030884,-7.58333345254262,108,85
"20054","222-3-D-SAGL_1944",10.1333332061768,-7.93333324293296,132,122
"20055","222-3-D-SAGL_1945",8.53333346048991,-9.2999999076128,216,75
"20056","222-3-D-SAGL_1946",10.233333269755,-9.74999987334013,84,71
"20057","222-3-D-SAGL_1947",9.39999993642171,-8.71666662146648,86,96
"20058","222-3-D-SAGL_1948",8.93333339691162,-10.3249999402712,144,104
"20059","222-3-D-SAGL_1949",9.1333335240682,-8.51666657129923,99,91
"20060","222-3-D-SAGL_1950",10.733333269755,-8.2166666885217,76,86
"20061","222-3-D-SAGL_1951",10.4666665395101,-9.04166652758916,152,97
"20062","222-3-D-SAGL_1952",9.53333314259847,-8.86666669944922,139,73
"20063","222-3-D-SAGL_1953",10.4666665395101,-8.59166673819224,150,61
"20064","222-3-D-SAGL_1954",10.1999998092651,-9.13333323101203,140,87
"20065","222-3-D-SAGL_1955",9.39999993642171,-10.3416665370266,143,101
"20066","222-3-D-SAGL_1956",9.59999974568685,-10.8250000029802,118,75
"20067","222-3-D-SAGL_1957",11.4666668574015,-7.54999994734923,56,112
"20068","222-3-D-SAGL_1958",11.9333333969116,-7.84166675806046,84,80
"20069","222-3-D-SAGL_1959",9.56666660308838,-9.80000018825134,128,105
"20070","222-3-D-SAGL_1960",9.60000006357829,-8.5499999076128,156,89
"20071","222-3-D-SAGL_1961",9.83333365122477,-10.1749997933706,174,66
"20072","222-3-D-SAGL_1962",11.0666669209798,-7.6666667641451,104,111
"20073","222-3-D-SAGL_1963",9.69999980926514,-8.15833328167597,245,145
"20074","222-3-D-SAGL_1964",10.1666669845581,-10.5,95,99
"20075","222-3-D-SAGL_1965",9.33333365122477,-9.05833337331812,182,132
"20076","222-3-D-SAGL_1966",10.4666665395101,-9.70833338300387,105,91
"20077","222-3-D-SAGL_1967",10.1333335240682,-8.20833344260851,162,159
"20078","222-3-D-SAGL_1968",11.5666666030884,-8.79166667039196,65,102
"20079","222-3-D-SAGL_1969",9.26666673024496,-8.08333327372869,89,67
"20080","222-3-D-SAGL_1970",10,-8.87500007947286,129,125
"20081","222-3-D-SAGL_1971",10.8333334922791,-10.3249999632438,112,109
"20082","222-3-D-SAGL_1972",11.5666666030884,-9.30833339504898,93,96
"20083","222-3-D-SAGL_1973",10.2333335876465,-8.51666663090388,102,107
"20084","222-3-D-SAGL_1974",10.3666664759318,-10.408333281676,96,71
"20085","222-3-D-SAGL_1975",10.766666730245,-9.86666662742694,81,71
"20086","222-3-D-SAGL_1976",10.8666667938232,-8.35833332935969,115,100
"20087","222-3-D-SAGL_1977",11.8999999364217,-7.82500004768372,93,76
"20088","222-3-D-SAGL_1978",10.5666666030884,-6.80000007152557,83,87
"20089","222-3-D-SAGL_1979",11.5333331425985,-7.35000000397364,114,95
"20090","222-3-D-SAGL_1980",10.2000001271566,-8.18333318829536,126,72
"20091","222-3-D-SAGL_1981",9.46666653951009,-6.3333333649983,169,88
"20092","222-3-D-SAGL_1982",10.6666666666667,-8.97499999155601,173,83
"20093","222-3-D-SAGL_1983",10.3666664759318,-8.5583334416151,125,44
"20094","222-3-D-SAGL_1984",10.3333334922791,-9.60833332935969,169,69
"20095","222-3-D-SAGL_1985",10.4333333969116,-8.1083333392938,109,99
"20096","222-3-D-SAGL_1986",10.6333335240682,-8.17500002185504,125,67
"20097","222-3-D-SAGL_1987",11.3666667938232,-7.41666658719381,116,76
"20098","222-3-D-SAGL_1988",11.3000001907349,-7.61666652560234,119,81
"20099","222-3-D-SAGL_1989",11.8999999364217,-7.96666653951009,141,109
"20100","222-3-D-SAGL_1990",12.0666666030884,-8.6166666050752,169,126
"20101","222-3-D-SAGL_1991",10.5333333015442,-7.79166680574417,68,114
"20102","222-3-D-SAGL_1992",11.4333330790202,-8.77499988178412,168,127
"20103","222-3-D-SAGL_1993",11.7333335876465,-6.03333322207133,116,151
"20104","222-3-D-SAGL_1994",11.3999999364217,-8.25000013411045,142,109
"20105","222-3-D-SAGL_1995",10.8333330154419,-7.42500007152557,115,47
"20106","222-3-D-SAGL_1996",10.5,-9.0249997874101,96,110
"20107","222-3-D-SAGL_1997",11.9000002543132,-7.17499985297521,97,70
"20108","222-3-D-SAGL_1998",11.8666667938232,-5.50833344459534,163,42
"20109","222-3-D-SAGL_1999",11.8666664759318,-8.94166664282481,128,75
"20110","222-3-D-SAGL_2000",10.4000000953674,-7.3416666885217,127,112
"20111","222-3-D-SAGL_2001",10.7000001271566,-7.63333321611087,134,50
"20112","222-3-D-SAGL_2002",10.3666667938232,-6.14999997615814,160,54
"20113","222-3-D-SAGL_2003",11.0333331425985,-6.68333349128564,104,82
"20114","222-3-D-SAGL_2004",13.4000002543132,-6.93333321313063,44,59
"20115","222-3-D-SAGL_2005",11.4333333969116,-6.72499988476435,112,64
"20116","222-3-D-SAGL_2006",10.8333333333333,-7.20833317438761,100,64
"20117","222-3-D-SAGL_2007",12.5,-6.5499999721845,128,51
"20118","222-3-D-SAGL_2008",10.8333333333333,-7.81666654348373,168,61
"20119","222-3-D-SAGL_2009",11.7000001271566,-7.40833328167597,71,87
"20120","222-3-D-SAGL_2010",11.3333333333333,-6.974999944369,104,84
"20121","222-3-D-SAGL_2011",10.8666664759318,-7.29999987284342,186,106
"20122","222-3-D-SAGL_2012",11.6333335240682,-8.50000011920929,133,64
"20123","222-3-D-SAGL_2013",12.2000001271566,-7.4083332195878,87,132
"20124","222-3-D-SAGL_2014",10.266666730245,-5.99166656533877,250,90
"20125","222-3-D-SAGL_2015",11.0666662851969,-6.3166667856276,149,110
"20126","222-4-A-SAGL_1901",10.0333334604899,-9.09166680773099,124,93
"20127","222-4-A-SAGL_1902",10.8333333333333,-9.63333344459534,124,93
"20128","222-4-A-SAGL_1903",10.5,-9.55833337704341,95,84
"20129","222-4-A-SAGL_1904",10.8333334922791,-9.64999983708064,122,64
"20130","222-4-A-SAGL_1905",10.1333332061768,-7.42499987284342,195,87
"20131","222-4-A-SAGL_1906",10.2000001271566,-9.49999995032946,113,102
"20132","222-4-A-SAGL_1907",10.1666666666667,-9.13333341976007,114,91
"20133","222-4-A-SAGL_1908",10.4666665395101,-8.64166656136513,52,75
"20134","222-4-A-SAGL_1909",9.93333339691162,-11.0833336313566,106,69
"20135","222-4-A-SAGL_1910",9.30000019073486,-10.2166667282581,92,83
"20136","222-4-A-SAGL_1911",10.3000001907349,-9.13333342472712,78,127
"20137","222-4-A-SAGL_1912",9.33333333333333,-6.99166679382324,140,77
"20138","222-4-A-SAGL_1913",10.2666664123535,-8.91666676600774,112,104
"20139","222-4-A-SAGL_1914",10.7666664123535,-7.45833344260852,102,115
"20140","222-4-A-SAGL_1915",11.3666667938232,-7.64999989668528,134,102
"20141","222-4-A-SAGL_1916",10.2333335876465,-9.21666665871938,135,131
"20142","222-4-A-SAGL_1917",9.80000019073486,-10.1833331386248,149,86
"20143","222-4-A-SAGL_1918",9.66666682561239,-10.1083332846562,122,126
"20144","222-4-A-SAGL_1919",9.53333361943563,-8.99166649580002,131,75
"20145","222-4-A-SAGL_1920",9.36666663487752,-9.72499999403954,82,96
"20146","222-4-A-SAGL_1921",10.8333330154419,-8.75000004967054,80,131
"20147","222-4-A-SAGL_1922",8.73333326975504,-8.98333312571049,162,80
"20148","222-4-A-SAGL_1923",11.6666663487752,-8.00000005960464,66,112
"20149","222-4-A-SAGL_1924",9.10000006357829,-9.6083332747221,151,77
"20150","222-4-A-SAGL_1925",10.4999996821086,-9.11666681369146,89,113
"20151","222-4-A-SAGL_1926",11.0666669209798,-6.26666671037674,101,67
"20152","222-4-A-SAGL_1927",11.0666666030884,-9.63333313663801,84,85
"20153","222-4-A-SAGL_1928",10.1666666666667,-7.59999995616575,101,91
"20154","222-4-A-SAGL_1929",9.63333320617676,-7.69166683157285,152,137
"20155","222-4-A-SAGL_1930",10.5666669209798,-8.96666659414768,227,103
"20156","222-4-A-SAGL_1931",9.13333336512248,-8.6666667064031,115,87
"20157","222-4-A-SAGL_1932",9.3666664759318,-9.67500008145968,175,118
"20158","222-4-A-SAGL_1933",9.00000015894572,-10.4916665976246,103,92
"20159","222-4-A-SAGL_1934",9.46666685740153,-8.64166668554147,127,56
"20160","222-4-A-SAGL_1935",9.3666664759318,-9.28333336487412,115,153
"20161","222-4-A-SAGL_1936",11.4333333969116,-8.80000003365179,152,83
"20162","222-4-A-SAGL_1937",10.1333332061768,-7.9000000320375,129,68
"20163","222-4-A-SAGL_1938",10.3000001907349,-7.88333350419998,163,76
"20164","222-4-A-SAGL_1939",10.233333269755,-8.75833338002364,124,63
"20165","222-4-A-SAGL_1940",10.8666667938232,-6.36666645606359,79,77
"20166","222-4-A-SAGL_1941",10.4333330790202,-8.05833331743876,111,69
"20167","222-4-A-SAGL_1942",11.0666666030884,-7.59166683753331,173,69
"20168","222-4-A-SAGL_1943",10.5666666030884,-7.58333345254262,108,85
"20169","222-4-A-SAGL_1944",10.1333332061768,-7.93333324293296,132,122
"20170","222-4-A-SAGL_1945",8.53333346048991,-9.2999999076128,216,75
"20171","222-4-A-SAGL_1946",10.233333269755,-9.74999987334013,84,71
"20172","222-4-A-SAGL_1947",9.39999993642171,-8.71666662146648,86,96
"20173","222-4-A-SAGL_1948",8.93333339691162,-10.3249999402712,144,104
"20174","222-4-A-SAGL_1949",9.1333335240682,-8.51666657129923,99,91
"20175","222-4-A-SAGL_1950",10.733333269755,-8.2166666885217,76,86
"20176","222-4-A-SAGL_1951",10.4666665395101,-9.04166652758916,152,97
"20177","222-4-A-SAGL_1952",9.53333314259847,-8.86666669944922,139,73
"20178","222-4-A-SAGL_1953",10.4666665395101,-8.59166673819224,150,61
"20179","222-4-A-SAGL_1954",10.1999998092651,-9.13333323101203,140,87
"20180","222-4-A-SAGL_1955",9.39999993642171,-10.3416665370266,143,101
"20181","222-4-A-SAGL_1956",9.59999974568685,-10.8250000029802,118,75
"20182","222-4-A-SAGL_1957",11.4666668574015,-7.54999994734923,56,112
"20183","222-4-A-SAGL_1958",11.9333333969116,-7.84166675806046,84,80
"20184","222-4-A-SAGL_1959",9.56666660308838,-9.80000018825134,128,105
"20185","222-4-A-SAGL_1960",9.60000006357829,-8.5499999076128,156,89
"20186","222-4-A-SAGL_1961",9.83333365122477,-10.1749997933706,174,66
"20187","222-4-A-SAGL_1962",11.0666669209798,-7.6666667641451,104,111
"20188","222-4-A-SAGL_1963",9.69999980926514,-8.15833328167597,245,145
"20189","222-4-A-SAGL_1964",10.1666669845581,-10.5,95,99
"20190","222-4-A-SAGL_1965",9.33333365122477,-9.05833337331812,182,132
"20191","222-4-A-SAGL_1966",10.4666665395101,-9.70833338300387,105,91
"20192","222-4-A-SAGL_1967",10.1333335240682,-8.20833344260851,162,159
"20193","222-4-A-SAGL_1968",11.5666666030884,-8.79166667039196,65,102
"20194","222-4-A-SAGL_1969",9.26666673024496,-8.08333327372869,89,67
"20195","222-4-A-SAGL_1970",10,-8.87500007947286,129,125
"20196","222-4-A-SAGL_1971",10.8333334922791,-10.3249999632438,112,109
"20197","222-4-A-SAGL_1972",11.5666666030884,-9.30833339504898,93,96
"20198","222-4-A-SAGL_1973",10.2333335876465,-8.51666663090388,102,107
"20199","222-4-A-SAGL_1974",10.3666664759318,-10.408333281676,96,71
"20200","222-4-A-SAGL_1975",10.766666730245,-9.86666662742694,81,71
"20201","222-4-A-SAGL_1976",10.8666667938232,-8.35833332935969,115,100
"20202","222-4-A-SAGL_1977",11.8999999364217,-7.82500004768372,93,76
"20203","222-4-A-SAGL_1978",10.5666666030884,-6.80000007152557,83,87
"20204","222-4-A-SAGL_1979",11.5333331425985,-7.35000000397364,114,95
"20205","222-4-A-SAGL_1980",10.2000001271566,-8.18333318829536,126,72
"20206","222-4-A-SAGL_1981",9.46666653951009,-6.3333333649983,169,88
"20207","222-4-A-SAGL_1982",10.6666666666667,-8.97499999155601,173,83
"20208","222-4-A-SAGL_1983",10.3666664759318,-8.5583334416151,125,44
"20209","222-4-A-SAGL_1984",10.3333334922791,-9.60833332935969,169,69
"20210","222-4-A-SAGL_1985",10.4333333969116,-8.1083333392938,109,99
"20211","222-4-A-SAGL_1986",10.6333335240682,-8.17500002185504,125,67
"20212","222-4-A-SAGL_1987",11.3666667938232,-7.41666658719381,116,76
"20213","222-4-A-SAGL_1988",11.3000001907349,-7.61666652560234,119,81
"20214","222-4-A-SAGL_1989",11.8999999364217,-7.96666653951009,141,109
"20215","222-4-A-SAGL_1990",12.0666666030884,-8.6166666050752,169,126
"20216","222-4-A-SAGL_1991",10.5333333015442,-7.79166680574417,68,114
"20217","222-4-A-SAGL_1992",11.4333330790202,-8.77499988178412,168,127
"20218","222-4-A-SAGL_1993",11.7333335876465,-6.03333322207133,116,151
"20219","222-4-A-SAGL_1994",11.3999999364217,-8.25000013411045,142,109
"20220","222-4-A-SAGL_1995",10.8333330154419,-7.42500007152557,115,47
"20221","222-4-A-SAGL_1996",10.5,-9.0249997874101,96,110
"20222","222-4-A-SAGL_1997",11.9000002543132,-7.17499985297521,97,70
"20223","222-4-A-SAGL_1998",11.8666667938232,-5.50833344459534,163,42
"20224","222-4-A-SAGL_1999",11.8666664759318,-8.94166664282481,128,75
"20225","222-4-A-SAGL_2000",10.4000000953674,-7.3416666885217,127,112
"20226","222-4-A-SAGL_2001",10.7000001271566,-7.63333321611087,134,50
"20227","222-4-A-SAGL_2002",10.3666667938232,-6.14999997615814,160,54
"20228","222-4-A-SAGL_2003",11.0333331425985,-6.68333349128564,104,82
"20229","222-4-A-SAGL_2004",13.4000002543132,-6.93333321313063,44,59
"20230","222-4-A-SAGL_2005",11.4333333969116,-6.72499988476435,112,64
"20231","222-4-A-SAGL_2006",10.8333333333333,-7.20833317438761,100,64
"20232","222-4-A-SAGL_2007",12.5,-6.5499999721845,128,51
"20233","222-4-A-SAGL_2008",10.8333333333333,-7.81666654348373,168,61
"20234","222-4-A-SAGL_2009",11.7000001271566,-7.40833328167597,71,87
"20235","222-4-A-SAGL_2010",11.3333333333333,-6.974999944369,104,84
"20236","222-4-A-SAGL_2011",10.8666664759318,-7.29999987284342,186,106
"20237","222-4-A-SAGL_2012",11.6333335240682,-8.50000011920929,133,64
"20238","222-4-A-SAGL_2013",12.2000001271566,-7.4083332195878,87,132
"20239","222-4-A-SAGL_2014",10.266666730245,-5.99166656533877,250,90
"20240","222-4-A-SAGL_2015",11.0666662851969,-6.3166667856276,149,110
"20241","222-4-C-BENA_1901",10.0333334604899,-9.09166680773099,124,93
"20242","222-4-C-BENA_1902",10.8333333333333,-9.63333344459534,124,93
"20243","222-4-C-BENA_1903",10.5,-9.55833337704341,95,84
"20244","222-4-C-BENA_1904",10.8333334922791,-9.64999983708064,122,64
"20245","222-4-C-BENA_1905",10.1333332061768,-7.42499987284342,195,87
"20246","222-4-C-BENA_1906",10.2000001271566,-9.49999995032946,113,102
"20247","222-4-C-BENA_1907",10.1666666666667,-9.13333341976007,114,91
"20248","222-4-C-BENA_1908",10.4666665395101,-8.64166656136513,52,75
"20249","222-4-C-BENA_1909",9.93333339691162,-11.0833336313566,106,69
"20250","222-4-C-BENA_1910",9.30000019073486,-10.2166667282581,92,83
"20251","222-4-C-BENA_1911",10.3000001907349,-9.13333342472712,78,127
"20252","222-4-C-BENA_1912",9.33333333333333,-6.99166679382324,140,77
"20253","222-4-C-BENA_1913",10.2666664123535,-8.91666676600774,112,104
"20254","222-4-C-BENA_1914",10.7666664123535,-7.45833344260852,102,115
"20255","222-4-C-BENA_1915",11.3666667938232,-7.64999989668528,134,102
"20256","222-4-C-BENA_1916",10.2333335876465,-9.21666665871938,135,131
"20257","222-4-C-BENA_1917",9.80000019073486,-10.1833331386248,149,86
"20258","222-4-C-BENA_1918",9.66666682561239,-10.1083332846562,122,126
"20259","222-4-C-BENA_1919",9.53333361943563,-8.99166649580002,131,75
"20260","222-4-C-BENA_1920",9.36666663487752,-9.72499999403954,82,96
"20261","222-4-C-BENA_1921",10.8333330154419,-8.75000004967054,80,131
"20262","222-4-C-BENA_1922",8.73333326975504,-8.98333312571049,162,80
"20263","222-4-C-BENA_1923",11.6666663487752,-8.00000005960464,66,112
"20264","222-4-C-BENA_1924",9.10000006357829,-9.6083332747221,151,77
"20265","222-4-C-BENA_1925",10.4999996821086,-9.11666681369146,89,113
"20266","222-4-C-BENA_1926",11.0666669209798,-6.26666671037674,101,67
"20267","222-4-C-BENA_1927",11.0666666030884,-9.63333313663801,84,85
"20268","222-4-C-BENA_1928",10.1666666666667,-7.59999995616575,101,91
"20269","222-4-C-BENA_1929",9.63333320617676,-7.69166683157285,152,137
"20270","222-4-C-BENA_1930",10.5666669209798,-8.96666659414768,227,103
"20271","222-4-C-BENA_1931",9.13333336512248,-8.6666667064031,115,87
"20272","222-4-C-BENA_1932",9.3666664759318,-9.67500008145968,175,118
"20273","222-4-C-BENA_1933",9.00000015894572,-10.4916665976246,103,92
"20274","222-4-C-BENA_1934",9.46666685740153,-8.64166668554147,127,56
"20275","222-4-C-BENA_1935",9.3666664759318,-9.28333336487412,115,153
"20276","222-4-C-BENA_1936",11.4333333969116,-8.80000003365179,152,83
"20277","222-4-C-BENA_1937",10.1333332061768,-7.9000000320375,129,68
"20278","222-4-C-BENA_1938",10.3000001907349,-7.88333350419998,163,76
"20279","222-4-C-BENA_1939",10.233333269755,-8.75833338002364,124,63
"20280","222-4-C-BENA_1940",10.8666667938232,-6.36666645606359,79,77
"20281","222-4-C-BENA_1941",10.4333330790202,-8.05833331743876,111,69
"20282","222-4-C-BENA_1942",11.0666666030884,-7.59166683753331,173,69
"20283","222-4-C-BENA_1943",10.5666666030884,-7.58333345254262,108,85
"20284","222-4-C-BENA_1944",10.1333332061768,-7.93333324293296,132,122
"20285","222-4-C-BENA_1945",8.53333346048991,-9.2999999076128,216,75
"20286","222-4-C-BENA_1946",10.233333269755,-9.74999987334013,84,71
"20287","222-4-C-BENA_1947",9.39999993642171,-8.71666662146648,86,96
"20288","222-4-C-BENA_1948",8.93333339691162,-10.3249999402712,144,104
"20289","222-4-C-BENA_1949",9.1333335240682,-8.51666657129923,99,91
"20290","222-4-C-BENA_1950",10.733333269755,-8.2166666885217,76,86
"20291","222-4-C-BENA_1951",10.4666665395101,-9.04166652758916,152,97
"20292","222-4-C-BENA_1952",9.53333314259847,-8.86666669944922,139,73
"20293","222-4-C-BENA_1953",10.4666665395101,-8.59166673819224,150,61
"20294","222-4-C-BENA_1954",10.1999998092651,-9.13333323101203,140,87
"20295","222-4-C-BENA_1955",9.39999993642171,-10.3416665370266,143,101
"20296","222-4-C-BENA_1956",9.59999974568685,-10.8250000029802,118,75
"20297","222-4-C-BENA_1957",11.4666668574015,-7.54999994734923,56,112
"20298","222-4-C-BENA_1958",11.9333333969116,-7.84166675806046,84,80
"20299","222-4-C-BENA_1959",9.56666660308838,-9.80000018825134,128,105
"20300","222-4-C-BENA_1960",9.60000006357829,-8.5499999076128,156,89
