"","ShrubID","Year","RingWidth","RWI_Spline","RWI_NegExp","BAI","Age","Estab","Section","SiteID","Species","StemLength","StemHeight","StemDiam","CanopyCover","Twigs","Moose","Hare","Ptarmagin","PropMoose","PropHare","PropPtarmagin","PropMoose_S","PropHare_S","PropPtarmagin_S","PropBrowse_S","Bin_Moose","Bin_Hare","Bin_Ptarmagin","Binary_Browse","MooseFeces","HareFeces","PtarmaginFeces","MooseFeces_S","HareFeces _S","PtarmaginFeces_S","DistToRoad","RoadSide","GMU","VegCoverGIS","VegCoverOBS","SoilText","SoilMoist","LastBurn","Elevation","Aspect","Slope","X_Cord","Y_Cord","resid","resid_ll"
"5126","282-2-B-SAPU",2009,0.03425,0.44578726816474,0.357348443964742,0.592362413749001,19,1990,23,"282-2","SAPU",68,29,11,0,18,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,604.079816,"West","26B","Low Shrub","Low Shrub-Tussock Tundra","Clay Loam","Mesic",0,826.41803,354,3.355184,-149.530916,68.583004,-1.62025123774281,-1.55521970093749
"5127","282-2-D-SAPU",2009,0.06025,1.30505923966856,0.636265450618025,0.666127009255289,12,1997,23,"282-2","SAPU",41,22,7,0,4,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,604.079816,"West","26B","Low Shrub","Low Shrub-Tussock Tundra","Clay Loam","Mesic",0,826.41803,354,3.355184,-149.530916,68.583004,-1.80494810525984,-1.74122198876187
"5128","282-3-D-SAPU",2009,0.0616666666666667,1.18985404268018,0.750278857344504,1.17356120361792,30,1979,23,"282-3","SAPU",49,26,10,0,9,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,571.732475,"West","26B","Low Shrub","Low Shrub-Tussock Tundra","Clay Loam","Mesic",0,823.876221,27,3.830761,-149.53038,68.583298,-0.461908201076875,-0.570007383828911
"5129","282-4-C-SAPU",2009,0.1575,1.00367296312833,1.14163525659611,2.5143304834016,15,1994,23,"282-4","SAPU",45,23,12,0,10,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,597.547448,"West","26B","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub-Tussock Tundra","Clay Loam","Mesic",0,823.620117,358,4.137664,-149.531178,68.583423,-0.34721294242317,-0.265630474277751
"5130","282-4-D-SAPU",2009,0.0425,0.958985168809987,0.339854348136513,1.37650060214282,32,1977,23,"282-4","SAPU",59,31,18,0,12,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,597.547448,"West","26B","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub-Tussock Tundra","Clay Loam","Mesic",0,823.620117,358,4.137664,-149.531178,68.583423,-0.216104153031891,-0.367900159867607
"5131","60-1-B-SAPU",2009,0.142,1.04337795523064,0.655548502510243,1.98941040629308,10,1999,1,"60-1","SAPU",98,NA,10,10,41,0,1,0,0,0.024390244,0,0.026548673,0.053097345,0,0.079646018,NA,"Hare",NA,1,0,1,0,0,8,0,1438.56091,"West","20F","Low Shrub","Low Shrub-Tussock Tundra","Silt Loam","Mesic",0,110.943649,215,1.507567,-149.840126,65.909691,-0.797137321345816,-0.767469811525826
"5132","60-2-D-SAPU",2009,0.06725,0.629163000123609,0.303406271148207,2.16041573745823,15,1994,1,"60-2","SAPU",84,NA,16,7,26,2,1,0,0.076923077,0.038461538,0,0.026548673,0.053097345,0,0.079646018,"Moose","Hare",NA,1,0,2,0,0,8,0,1432.670461,"West","20F","Low Shrub","Low Shrub","Silt Loam","Mesic",0,110.927505,264,1.953402,-149.84073,65.909949,-0.498918826930429,-0.417336358785009
"5133","60-3-A-SAPU",2009,0.572,1.22632591669707,1.63190870349524,14.3483741687796,7,2002,1,"60-3","SAPU",139,NA,17,32,54,2,2,0,0.037037037,0.037037037,0,0.026548673,0.053097345,0,0.079646018,"Moose","Hare",NA,1,0,3,0,0,8,0,1403.187226,"West","20F","Low Shrub","Black Spruce Woodland","Silt Loam","Mesic",0,111.24585,78,1.323723,-149.840194,65.910114,1.04920731743354,0.972866638664005
"5134","60-3-B-SAPU",2009,0.02975,0.565276270047816,0.260759049872907,0.524674443832919,15,1994,1,"60-3","SAPU",81,NA,8,22,16,0,0,0,0,0,0,0.026548673,0.053097345,0,0.079646018,NA,NA,NA,0,0,3,0,0,8,0,1403.187226,"West","20F","Low Shrub","Black Spruce Woodland","Silt Loam","Mesic",0,111.24585,78,1.323723,-149.840194,65.910114,-1.91419681687309,-1.83261434872767
"5135","60-4-A-SAPU",2009,0.2595,1.21259525114956,1.2035557845916,4.73941688738169,8,2001,1,"60-4","SAPU",88,NA,10,8,23,1,2,0,0.043478261,0.086956522,0,0.026548673,0.053097345,0,0.079646018,"Moose","Hare",NA,1,0,1,0,0,8,0,1406.241796,"West","20F","Tall Shrub (Open-Closed)","Black Spruce Woodland","Silt Loam","Mesic",0,110.670654,252,1.181915,-149.840942,65.910317,-0.0153639840533975,-0.0467040532381962
"5136","60-4-D-SAPU",2009,0.0715,0.550349740941894,0.4,1.58618149141769,14,1995,1,"60-4","SAPU",103,NA,15,13,35,1,4,0,0.028571429,0.114285714,0,0.026548673,0.053097345,0,0.079646018,"Moose","Hare",NA,1,0,1,0,0,8,0,1406.241796,"West","20F","Tall Shrub (Open-Closed)","Black Spruce Woodland","Silt Loam","Mesic",0,110.670654,252,1.181915,-149.840942,65.910317,-0.85104117841493,-0.771853689223262
"5137","72-1-A-SAPU",2009,0.15675,0.738622063436969,0.547573083287369,4.19550529363359,9,2000,2,"72-1","SAPU",91,87,15,19,15,0,6,0,0,0.4,0,0.004716981,0.066037736,0,0.070754717,NA,"Hare",NA,1,0,0,0,0,3,0,895.937772,"West","20F","Tussock Tundra (Low shrub or Herbaceous)","Black Spruce Woodland","Clay Loam","Mesic",0,130.808105,148,1.606934,-150.14017,66.022623,-0.0941130812277906,-0.0908489470082683
"5138","72-1-D-SAPU",2009,0.0255,1.66729061698625,0.387866996816413,0.442611134982632,33,1976,2,"72-1","SAPU",68,54,18,0,8,0,1,0,0,0.125,0,0.004716981,0.066037736,0,0.070754717,NA,"Hare",NA,1,0,0,0,0,3,0,895.937772,"West","20F","Tussock Tundra (Low shrub or Herbaceous)","Black Spruce Woodland","Clay Loam","Mesic",0,130.808105,148,1.606934,-150.14017,66.022623,-1.30756110228437,-1.48219417526099
"5139","72-2-A-SAGL",2009,0.26175,1.19855599306199,1.23472001951934,8.16288442577538,19,1990,2,"72-2","SAGL",129,121,17,0,12,0,0,0,0,0,0,0.004716981,0.066037736,0,0.070754717,NA,NA,NA,0,0,0,0,0,3,0,855.94066,"West","20F","Tussock Tundra (Low shrub or Herbaceous)","Black Spruce Woodland","Clay Loam","Mesic",0,131.055786,179,2.125059,-150.13956,66.022889,1.00298299834385,1.06801453514918
"5140","72-2-C-SAPU",2009,0.09725,0.425638297284217,0.271622179198273,3.74513913718557,12,1997,2,"72-2","SAPU",97,84,22,5,22,0,0,0,0,0,0,0.004716981,0.066037736,0,0.070754717,NA,NA,NA,0,0,0,0,0,3,0,855.94066,"West","20F","Tussock Tundra (Low shrub or Herbaceous)","Black Spruce Woodland","Clay Loam","Mesic",0,131.055786,179,2.125059,-150.13956,66.022889,-0.078214414158231,-0.0144882976602683
"5141","72-2-D-SAPU",2009,0.229,1.23940359481566,0.843393213825931,9.71774928287116,20,1989,2,"72-2","SAPU",79,60,21,0,11,0,0,0,0,0,0,0.004716981,0.066037736,0,0.070754717,NA,NA,NA,0,0,0,0,0,3,0,855.94066,"West","20F","Tussock Tundra (Low shrub or Herbaceous)","Black Spruce Woodland","Clay Loam","Mesic",0,131.055786,179,2.125059,-150.13956,66.022889,1.22049067203398,1.27623266774317
"5142","72-3-B-SAPU",2009,0.15625,1.18894602143524,0.741882370960331,5.30278750602611,21,1988,2,"72-3","SAPU",75,59,20,4,12,0,0,0,0,0,0,0.004716981,0.066037736,0,0.070754717,NA,NA,NA,0,0,1,0,0,3,0,885.368743,"West","20F","Tussock Tundra (Low shrub or Herbaceous)","Black Spruce Woodland","Clay Loam","Mesic",0,132.401993,119,2.284806,-150.140609,66.023021,0.657920489823144,0.702720482625577
"5143","72-3-D-SAGL",2009,0.11125,0.702111578370392,0.506329113924051,4.26523726226992,22,1987,2,"72-3","SAGL",128,109,19,9,10,0,2,0,0,0.2,0,0.004716981,0.066037736,0,0.070754717,NA,"Hare",NA,1,0,1,0,0,3,0,885.368743,"West","20F","Tussock Tundra (Low shrub or Herbaceous)","Black Spruce Woodland","Clay Loam","Mesic",0,132.401993,119,2.284806,-150.140609,66.023021,0.483336899820877,0.51569623266282
"5144","72-4-B-SAPU",2009,0.03475,0.880917569411864,0.411817957708681,0.838455539976222,38,1971,2,"72-4","SAPU",111,93,14,0,13,0,0,0,0,0,0,0.004716981,0.066037736,0,0.070754717,NA,NA,NA,0,0,0,0,0,3,0,844.255779,"West","20F","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub-Tussock Tundra","Clay Loam","Mesic",0,132.260803,156,1.029158,-150.139994,66.023305,-0.452934994341994,-0.750190017863451
"5145","111-2-C-SAPU",2008,0.0955,0.779743969145058,0.513913318214343,0.866463820230679,10,1998,6,"111-2","SAPU",87,78,14,0,21,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,685.564701,"West","24A","Tall Shrub (Open-Closed)","Low Shrub","Gravely Sand Loam","Mesic",0,516.430603,8,6.353059,-150.737535,66.498284,-1.62831056255394,-1.59864305273395
"5146","147-1-A-SAPU",2008,0.383,1.16102220024354,1.16102220024354,21.0553214585055,20,1988,9,"147-1","SAPU",191,167,22,11,73,23,0,0,0.315068493,0,0,0.252688172,0.016129032,0,0.268817204,"Moose",NA,NA,1,1,0,0,8,4,0,984.758365,"West","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic - Hydric",0,426.634277,145,7.907337,-150.485282,66.911769,1.99368996469361,2.0494319604028
"5147","147-1-D-SAPU",2008,0.11175,1.24198889114366,0.563312833955036,2.78479863797941,14,1994,9,"147-1","SAPU",211,134,21,18,47,15,0,0,0.319148936,0,0,0.252688172,0.016129032,0,0.268817204,"Moose",NA,NA,1,1,0,0,8,4,0,984.758365,"West","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic - Hydric",0,426.634277,145,7.907337,-150.485282,66.911769,-0.288195160085156,-0.209007670893488
"5148","147-2-B-SAPU",2008,0.05325,0.589287783214349,0.302445437812253,1.43480286765676,16,1992,9,"147-2","SAPU",104,97,14,31,12,5,0,0,0.416666667,0,0,0.252688172,0.016129032,0,0.268817204,"Moose",NA,NA,1,2,1,0,8,4,0,986.173835,"West","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic - Hydric",0,428.943481,147,8.698308,-150.484958,66.912025,-0.865040808474842,-0.784003937055771
"5149","147-3-B-SAPU",2008,0.036,0.778306534034815,0.137997125059895,1.58873482084689,19,1989,9,"147-3","SAPU",167,149,20,7,58,18,0,0,0.310344828,0,0,0.252688172,0.016129032,0,0.268817204,"Moose",NA,NA,1,2,1,0,8,4,0,952.272152,"West","24A","White Spruce or Black Spruce (Woodland)","Black Spruce Woodland","Clay Loam","Mesic - Hydric",0,425.583191,170,6.572863,-150.484233,66.911912,-0.633676602394887,-0.56864506558956
"5150","147-4-A-SAPU",2008,0.239,1.31664555544332,0.910693022148131,9.29202839239561,17,1991,9,"147-4","SAPU",124,110,21,14,47,16,0,0,0.340425532,0,0,0.252688172,0.016129032,0,0.268817204,"Moose",NA,NA,1,0,1,0,8,4,0,956.341518,"West","24A","Tall Shrub (Open-Closed)","Tall Shrub","Clay Loam","Mesic - Hydric",0,428.39856,129,7.52786,-150.483929,66.912191,1.04623982404057,1.12414730620344
"5151","147-4-C-SAPU",2008,0.06775,1.00221418690376,0.946549534292972,0.836312973786474,22,1986,9,"147-4","SAPU",113,101,16,9,12,5,0,0,0.416666667,0,0,0.252688172,0.016129032,0,0.268817204,"Moose",NA,NA,1,0,1,0,8,4,0,956.341518,"West","24A","Tall Shrub (Open-Closed)","Tall Shrub","Clay Loam","Mesic - Hydric",0,428.39856,129,7.52786,-150.483929,66.912191,-1.1459132750491,-1.11355394220716
"5152","173-3-A-SAPU",2008,0.08425,0.767579426944474,0.537782784192246,1.09147077291655,6,2002,12,"173-3","SAPU",59,53,10,0,2,0,0,0,0,0,0,0.12987013,0,0,0.12987013,NA,NA,NA,0,0,0,0,4,0,0,1278.311889,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,347.24527,24,1.739254,-150.191816,67.228627,-1.57005442770741,-1.70500770652798
"5153","173-4-B-SAPU",2008,0.36075,0.928855169179683,0.893340407543008,12.3065422487009,10,1998,12,"173-4","SAPU",149,112,21,11,30,5,0,0,0.166666667,0,0,0.12987013,0,0,0.12987013,"Moose",NA,NA,1,1,0,0,4,0,0,1308.377258,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,346.165253,355,1.872125,-150.190975,67.22891,1.02515537317477,1.05482288299476
"5154","184-2-D-SAPU",2008,0.15575,0.756627019905973,0.563091126246812,5.34477960423032,17,1991,13,"184-2","SAPU",172,139,22,0,38,6,3,0,0.157894737,0.078947368,0,0.099415205,0.058479532,0,0.157894737,"Moose","Hare",NA,1,1,0,0,5,6,0,706.210196,"East","24A","White Spruce or Black Spruce (Open-Closed)","Tall Shrub","Clay Loam","Mesic",0,429.192566,258,16.706417,-150.109279,67.369156,0.4932032631823,0.571110745345167
"5155","184-3-C-SAPU",2008,0.12,0.755760486652786,0.445062586926286,3.61214040124447,11,1997,13,"184-3","SAPU",130,116,18,14,25,1,4,0,0.04,0.16,0,0.099415205,0.058479532,0,0.157894737,"Moose","Hare",NA,1,1,3,0,5,6,0,683.765397,"East","24A","White Spruce or Black Spruce (Open-Closed)","Tall Shrub","Clay Loam","Mesic",0,425.482941,261,10.788996,-150.109693,67.36937,-0.157523905005411,-0.108087830695342
"5156","184-4-C-SAPU",2008,0.66825,1.26330788930079,1.94802654290208,20.1513209796958,8,2000,13,"184-4","SAPU",142,131,16,7,32,1,3,0,0.03125,0.09375,0,0.099415205,0.058479532,0,0.157894737,"Moose","Hare",NA,1,2,1,0,5,6,0,702.330496,"East","24A","White Spruce or Black Spruce (Open-Closed)","Tall Shrub","Clay Loam","Mesic",0,431.246765,263,17.707565,-150.109187,67.369491,1.43199175089578,1.40065168171098
"5157","184-4-D-SAPU",2008,0.232,1.522655993455,1.19754812345413,5.63801527346777,13,1995,13,"184-4","SAPU",139,114,15,19,23,0,0,0,0,0,0,0.099415205,0.058479532,0,0.157894737,NA,NA,NA,0,2,1,0,5,6,0,702.330496,"East","24A","White Spruce or Black Spruce (Open-Closed)","Tall Shrub","Clay Loam","Mesic",0,431.246765,263,17.707565,-150.109187,67.369491,0.37401014584409,0.447425880695659
"5158","191-1-B-SAPU",2008,0.15425,0.744671204691676,0.541015209444169,1.72284096819839,6,2002,14,"191-1","SAPU",112,103,12,23,16,2,0,0,0.125,0,0,0.203703704,0.009259259,0,0.212962963,"Moose",NA,NA,1,1,0,0,5,0,0,1595.806211,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,492.755432,293,2.980974,-149.860617,67.475764,-1.11360589344437,-1.24855917226494
"5159","191-1-C-SAPU",2008,0.62575,1.07986668629833,1.30761193571187,15.8285456443249,6,2002,14,"191-1","SAPU",163,139,21,0,37,12,0,0,0.324324324,0,0,0.203703704,0.009259259,0,0.212962963,"Moose",NA,NA,1,1,0,0,5,0,0,1595.806211,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,492.755432,293,2.980974,-149.860617,67.475764,1.10423444892011,0.969281170099536
"5160","191-3-A-SAPU",2008,0.494,0.792198442940569,1.01299719550074,14.1227156149476,6,2002,14,"191-3","SAPU",109,97,22,14,31,13,0,0,0.419354839,0,0,0.203703704,0.009259259,0,0.212962963,"Moose",NA,NA,1,2,0,0,5,0,0,1608.343863,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,494.475037,298,4.15829,-149.859591,67.475979,0.990203990210196,0.855250711389625
"5161","191-4-A-SAPU",2008,0.097,0.501371689565792,0.385220906318701,3.40220818455731,17,1991,14,"191-4","SAPU",109,85,19,16,39,13,0,0,0.333333333,0,0,0.203703704,0.009259259,0,0.212962963,"Moose",NA,NA,1,1,0,0,5,0,0,1634.196324,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,497.007599,303,3.553675,-149.85875,67.475963,0.0415076404194434,0.119415122582311
"5162","191-4-D-SAPU",2008,0.20825,0.865255581343096,0.694014470510853,5.34233308895134,8,2000,14,"191-4","SAPU",114,103,16,7,34,2,0,0,0.058823529,0,0,0.203703704,0.009259259,0,0.212962963,"Moose",NA,NA,1,1,0,0,5,0,0,1634.196324,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,497.007599,303,3.553675,-149.85875,67.475963,0.104384372945768,0.0730443037609694
"5163","203-1-C-SAPU",2008,0.109,1.02039069540668,0.462396827592567,2.63006125897271,12,1996,15,"203-1","SAPU",102,74,13,0,16,1,1,0,0.0625,0.0625,0,0.048231511,0.012861736,0,0.061093248,"Moose","Hare",NA,1,1,0,0,4,3,0,905.036767,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,550.644958,299,23.927214,-149.794431,67.571449,-0.431666044920331,-0.367939928422368
"5164","203-2-A-SAPU",2008,0.29025,1.07608923259085,1.21426947387568,7.46050638254078,12,1996,15,"203-2","SAPU",122,97,14,32,16,1,0,0,0.0625,0,0,0.048231511,0.012861736,0,0.061093248,"Moose",NA,NA,1,0,1,0,4,3,0,933.944119,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,566.911377,300,26.508135,-149.793674,67.571447,0.610950108385302,0.674676224883264
"5165","203-2-B-SAPU",2008,0.87275,2.51203789764039,2.51203789764039,27.7136815267072,13,1995,15,"203-2","SAPU",129,107,22,18,35,2,0,0,0.057142857,0,0,0.048231511,0.012861736,0,0.061093248,"Moose",NA,NA,1,0,1,0,4,3,0,933.944119,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,566.911377,300,26.508135,-149.793674,67.571447,1.96640425332118,2.03981998817275
"5166","203-3-D-SAPU",2008,0.06575,0.604102562123485,0.320820052728918,2.41401177234039,20,1988,15,"203-3","SAPU",117,104,18,17,39,2,3,0,0.051282051,0.076923077,0,0.048231511,0.012861736,0,0.061093248,"Moose","Hare",NA,1,0,1,0,4,3,0,922.335664,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,556.241272,305,23.609533,-149.79364,67.571701,-0.172173365007251,-0.116431369298055
"5167","203-4-B-SAPU",2008,0.1735,1.30059503780202,0.783218842001963,3.72552833409416,12,1996,15,"203-4","SAPU",76,69,15,0,18,3,0,0,0.166666667,0,0,0.048231511,0.012861736,0,0.061093248,"Moose",NA,NA,1,1,1,0,4,3,0,951.384807,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,569.135193,316,29.227108,-149.792864,67.571712,-0.0834645067937112,-0.0197383902957484
"5168","203-4-C-SAPU",2008,0.04,0.669693748577439,0.343593414459556,0.657786669808631,16,1992,15,"203-4","SAPU",75,68,9,10,9,1,0,0,0.111111111,0,0,0.048231511,0.012861736,0,0.061093248,"Moose",NA,NA,1,1,1,0,4,3,0,951.384807,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,569.135193,316,29.227108,-149.792864,67.571712,-1.644942884036,-1.56390601261693
"5169","209-1-C-SAPU",2008,0.2435,1.2008726798458,1.03088617338593,6.45870765953197,11,1997,16,"209-1","SAPU",64,53,15,0,11,0,0,0,0,0,0,0.006097561,0.006097561,0.012195122,0.024390244,NA,NA,NA,0,0,1,0,1,5,1,698.873831,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,553.345276,287,19.679848,-149.692986,67.655886,0.423604834496137,0.473040908806206
"5170","209-1-D-SAPU",2008,0.027,0.584235683318768,0.17746617735663,0.632652357783586,19,1989,16,"209-1","SAPU",53,47,13,0,9,1,0,0,0.111111111,0,0,0.006097561,0.006097561,0.012195122,0.024390244,"Moose",NA,NA,1,0,1,0,1,5,1,698.873831,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,553.345276,287,19.679848,-149.692986,67.655886,-1.55444879723904,-1.48941726043371
"5171","209-2-D-SAPU",2008,0.0425,0.866781951092892,0.641913152926369,0.675065429403375,31,1977,16,"209-2","SAPU",53,41,8,0,11,0,0,0,0,0,0,0.006097561,0.006097561,0.012195122,0.024390244,NA,NA,NA,0,0,0,0,1,5,1,728.528855,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,561.911133,287,21.070175,-149.692261,67.656,-0.9717455237923,-1.10134946517218
"5172","209-3-A-SAPU",2008,0.0575,0.521386068194628,0.384020777935811,1.2168016665884,16,1992,16,"209-3","SAPU",74,55,12,0,9,0,0,0,0,0,0,0.006097561,0.006097561,0.012195122,0.024390244,NA,NA,NA,0,0,1,0,1,5,1,711.058695,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,553.430786,276,18.070417,-149.69261,67.656251,-1.02984244218388,-0.948805570764808
"5173","209-3-B-SAPU",2008,0.02975,1.16256848918987,0.459789738520981,0.464391207801347,32,1976,16,"209-3","SAPU",59,53,15,0,17,0,1,0,0,0.058823529,0,0.006097561,0.006097561,0.012195122,0.024390244,NA,"Hare",NA,1,0,1,0,1,5,1,711.058695,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,553.430786,276,18.070417,-149.69261,67.656251,-1.30267659779775,-1.45447260463347
"5174","209-4-B-SAPU",2008,0.07025,0.627516914109721,0.450254916241806,1.11115363628945,11,1997,16,"209-4","SAPU",67,54,11,11,16,0,0,2,0,0,0.125,0.006097561,0.006097561,0.012195122,0.024390244,NA,NA,"Ptarmagin",1,0,0,0,1,5,1,738.024448,"East","24A","Low Shrub","Black Spruce Woodland","Sandy Loam","Mesic - Xeric",0,561.090881,296,18.584587,-149.691928,67.656444,-1.33642562299518,-1.28698954868511
"5175","222-1-C-SAGL",2008,0.40575,1.63579297198336,1.67207541338278,9.08830101754884,9,1999,17,"222-1","SAGL",74,60,14,0,25,0,7,0,0,0.28,0,0.012295082,0.254098361,0,0.266393443,NA,"Hare",NA,1,2,18,0,3,41,0,769.468544,"East","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic",0,669.484009,287,15.029548,-149.809491,67.826198,0.678861118664041,0.682125252883564
"5176","222-2-B-SAGL",2008,0.35325,1.39568568142701,1.34653503087596,11.7627042860306,14,1994,17,"222-2","SAGL",106,74,19,0,21,0,10,0,0,0.476190476,0,0.012295082,0.254098361,0,0.266393443,NA,"Hare",NA,1,3,13,0,3,41,0,794.735172,"East","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic",0,676.198608,282,15.59229,-149.808768,67.826375,1.15256314382057,1.23175063301224
"5177","222-2-C-SAGL",2008,0.43,1.15441226165211,1.52490221642764,7.81284247817572,6,2002,17,"222-2","SAGL",67,53,14,0,18,0,8,0,0,0.444444444,0,0.012295082,0.254098361,0,0.266393443,NA,"Hare",NA,1,3,13,0,3,41,0,794.735172,"East","24A","Low Shrub","Tall Shrub","Clay Loam","Mesic",0,676.198608,282,15.59229,-149.808768,67.826375,0.398188303940396,0.263235025119825
"5178","222-3-B-SAGL",2008,0.1715,0.935945600850727,0.860862745098039,3.80973558358098,13,1995,17,"222-3","SAGL",90,74,14,0,22,0,5,0,0,0.227272727,0,0.012295082,0.254098361,0,0.266393443,NA,"Hare",NA,1,2,11,1,3,41,0,778.440723,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,672.469177,278,13.422374,-149.809021,67.826615,-0.0179621697711074,0.0554535650804615
"5179","222-3-D-SAGL",2008,0.14925,1.3068119397357,0.966019417475728,3.31558681746575,15,1993,17,"222-3","SAGL",89,75,11,0,18,1,6,0,0.055555556,0.333333333,0,0.012295082,0.254098361,0,0.266393443,"Moose","Hare",NA,1,2,11,1,3,41,0,778.440723,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,672.469177,278,13.422374,-149.809021,67.826615,-0.0705848743366018,0.0109975938088176
"5180","222-4-C-SAGL",2008,0.1615,1.07258781997835,1.10051107325383,2.9523698156751,17,1991,17,"222-4","SAGL",71,66,12,8,15,1,4,0,0.066666667,0.266666667,0,0.012295082,0.254098361,0,0.266393443,"Moose","Hare",NA,1,0,15,0,3,41,0,805.061274,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,678.755371,278,16.631924,-149.808355,67.826658,-0.100308871232633,-0.0224013890697659
"5181","235-1-C-SAPU",2008,0.31075,1.03799325501826,1.1497430626927,6.54209475698667,7,2001,18,"235-1","SAPU",53,45,12,20,23,0,3,5,0,0.130434783,0.217391304,0,0.075630252,0.067226891,0.142857143,NA,"Hare","Ptarmagin",1,0,5,0,0,11,0,477.732622,"East","24A","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,813.776917,295,20.303024,-149.727576,68.004859,0.263828093407232,0.187487414637699
"5182","235-2-B-SAPU",2008,0.1555,0.988216421704606,1.02109496839859,2.0253942085473,9,1999,18,"235-2","SAPU",50,47,10,6,17,0,0,3,0,0,0.176470588,0,0.075630252,0.067226891,0.142857143,NA,NA,"Ptarmagin",1,0,0,0,0,11,0,510.631222,"East","24A","Dwarf Shrub-Lichen","Low Shrub","Sandy Gravel","Mesic",0,828.022217,289,26.243103,-149.726481,68.004961,-0.822362512795658,-0.819098378576136
"5183","235-3-B-SAPU",2008,0.18625,1.04484644056114,1.14524251258945,4.20395264358001,18,1990,18,"235-3","SAPU",47,41,14,0,11,0,1,4,0,0.090909091,0.363636364,0,0.075630252,0.067226891,0.142857143,NA,"Hare","Ptarmagin",1,0,1,0,0,11,0,482.982181,"East","24A","Dwarf Shrub-Lichen","Low Shrub","Sandy Gravel","Mesic",0,817.546387,298,18.704132,-149.726784,68.005244,0.296259369261558,0.368749216727618
"5184","235-4-C-SAPU",2008,0.06025,0.72699615406687,0.515783841626538,0.910867287146058,17,1991,18,"235-4","SAPU",41,39,10,0,15,0,0,0,0,0,0,0,0.075630252,0.067226891,0.142857143,NA,NA,NA,0,0,0,0,0,11,0,503.848767,"East","24A","Low Shrub","Low Shrub","Sandy Gravel","Mesic",0,825.290771,293,20.728168,-149.726015,68.005351,-1.27627511698651,-1.19836763482364
"5185","240-1-B-SAPU",2008,0.27325,1.0641297422574,1.25442464512232,4.27481754906704,8,2000,19,"240-1","SAPU",58,47,12,0,24,0,1,9,0,0.041666667,0.375,0.027131783,0.034883721,0.162790698,0.224806202,NA,"Hare","Ptarmagin",1,0,1,0,0,7,4,395.986648,"West","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,1043.032227,75,23.365055,-149.606437,68.069578,-0.118536669755972,-0.149876738940771
"5186","240-1-D-SAPU",2008,0.50875,1.31000710970069,1.41560293555007,16.7504291224603,9,1999,19,"240-1","SAPU",115,81,18,0,57,3,0,19,0.052631579,0,0.333333333,0.027131783,0.034883721,0.162790698,0.224806202,"Moose",NA,"Ptarmagin",1,0,1,0,0,7,4,395.986648,"West","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic",0,1043.032227,75,23.365055,-149.606437,68.069578,1.29029701189847,1.293561146118
